UnionSize,Weighted,TestNum,Time
30000,1,35,0.000706
30000,1,36,0.000709
30000,1,37,0.000729
30000,1,38,0.000751
30000,1,39,0.000743
30000,1,40,0.000741
30000,1,41,0.000736
30000,1,42,0.000686
30000,1,43,0.000750
30000,1,44,0.000725
30000,1,45,0.000745
30000,1,46,0.000702
30000,1,47,0.000749
30000,1,48,0.000835
30000,1,49,0.000848
30000,1,50,0.000832
30000,0,1,0.000336
30000,0,2,0.000328
30000,0,3,0.000400
30000,0,4,0.000334
30000,0,5,0.000361
30000,0,6,0.000331
30000,0,7,0.000373
30000,0,8,0.000355
30000,0,9,0.000339
30000,0,10,0.000367
30000,0,11,0.000362
30000,0,12,0.000333
30000,0,13,0.000378
30000,0,14,0.000320
30000,0,15,0.000331
30000,0,16,0.000367
30000,0,17,0.000355
30000,0,18,0.000318
30000,0,19,0.000336
30000,0,20,0.000343
30000,0,21,0.000346
30000,0,22,0.000355
30000,0,23,0.000316
30000,0,24,0.000321
30000,0,25,0.000321
30000,0,26,0.000374
30000,0,27,0.000326
30000,0,28,0.000498
30000,0,29,0.000513
30000,0,30,0.000408
30000,0,31,0.000356
30000,0,32,0.000359
30000,0,33,0.000358
30000,0,34,0.000353
30000,0,35,0.000339
30000,0,36,0.000368
30000,0,37,0.000344
30000,0,38,0.000364
30000,0,39,0.000356
30000,0,40,0.000341
30000,0,41,0.000357
30000,0,42,0.000340
30000,0,43,0.000381
30000,0,44,0.000345
30000,0,45,0.000346
30000,0,46,0.000354
30000,0,47,0.000347
30000,0,48,0.000520
30000,0,49,0.000533
30000,0,50,0.000330
35000,1,1,0.001087
35000,1,2,0.001113
35000,1,3,0.001085
35000,1,4,0.001029
35000,1,5,0.000823
35000,1,6,0.000802
35000,1,7,0.000817
35000,1,8,0.000875
35000,1,9,0.000796
35000,1,10,0.000822
35000,1,11,0.000800
35000,1,12,0.000825
35000,1,13,0.000821
35000,1,14,0.000872
35000,1,15,0.000838
35000,1,16,0.000853
35000,1,17,0.000809
35000,1,18,0.000851
35000,1,19,0.000870
35000,1,20,0.000865
35000,1,21,0.000866
35000,1,22,0.000889
35000,1,23,0.000797
35000,1,24,0.000874
35000,1,25,0.000810
35000,1,26,0.000860
35000,1,27,0.000874
35000,1,28,0.000821
35000,1,29,0.000871
35000,1,30,0.000804
